#WORD	NN	VB	JJ	RB	DT	IN	OT
rebuked	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recalculated	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recalculation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
recanted	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recapitulate	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recaptured	0.000	1.000	0.000	0.000	0.000	0.000	0.000
receave	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recently-passed	0.000	0.000	1.000	0.000	0.000	0.000	0.000
receptacle	1.000	0.000	0.000	0.000	0.000	0.000	0.000
receptionist's	1.000	0.000	0.000	0.000	0.000	0.000	0.000
receptions	1.000	0.000	0.000	0.000	0.000	0.000	0.000
recess	0.500	0.500	0.000	0.000	0.000	0.000	0.000
rechartering	1.000	0.000	0.000	0.000	0.000	0.000	0.000
recheck	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recipes	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reciprocate	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recit	1.000	0.000	0.000	0.000	0.000	0.000	0.000
recklessness	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reckonings	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reckons	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reclassification	1.000	0.000	0.000	0.000	0.000	0.000	0.000
recognised	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recoiled	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recollect	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recollected	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recommence	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recompence	1.000	0.000	0.000	0.000	0.000	0.000	0.000
recompense	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reconciles	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reconciliation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reconciling	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recond	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recondite	0.000	0.000	1.000	0.000	0.000	0.000	0.000
reconditioning	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reconnaissanace	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reconstructs	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recontamination	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reconvened	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reconvenes	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reconvention	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reconverting	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recooned	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recopied	0.000	1.000	0.000	0.000	0.000	0.000	0.000
record-high	0.000	0.000	1.000	0.000	0.000	0.000	0.000
record-tying	0.000	0.000	1.000	0.000	0.000	0.000	0.000
recouped	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recoverable	0.000	0.000	1.000	0.000	0.000	0.000	0.000
recovers	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recreate	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recreated	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recreates	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recreating	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recrimination	1.000	0.000	0.000	0.000	0.000	0.000	0.000
recruiter	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rectilinear	0.000	0.000	1.000	0.000	0.000	0.000	0.000
rectitude	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rectlinearly	0.000	0.000	0.000	1.000	0.000	0.000	0.000
recumbent	0.000	0.000	1.000	0.000	0.000	0.000	0.000
recuperating	0.000	1.000	0.000	0.000	0.000	0.000	0.000
recurrence	1.000	0.000	0.000	0.000	0.000	0.000	0.000
recurrently	0.000	0.000	0.000	1.000	0.000	0.000	0.000
recursive	0.000	0.000	1.000	0.000	0.000	0.000	0.000
recusant	1.000	0.000	0.000	0.000	0.000	0.000	0.000
red's	1.000	0.000	0.000	0.000	0.000	0.000	0.000
red-and-yellow	0.000	0.000	1.000	0.000	0.000	0.000	0.000
red-bellied	0.000	0.000	1.000	0.000	0.000	0.000	0.000
red-blooded	0.000	0.000	1.000	0.000	0.000	0.000	0.000
red-faced	0.000	0.000	1.000	0.000	0.000	0.000	0.000
red-necked	0.000	0.000	1.000	0.000	0.000	0.000	0.000
red-prone	0.000	0.000	1.000	0.000	0.000	0.000	0.000
red-rimmed	0.000	0.000	1.000	0.000	0.000	0.000	0.000
red-tailed	0.000	0.000	1.000	0.000	0.000	0.000	0.000
red-tile	1.000	0.000	0.000	0.000	0.000	0.000	0.000
red-turbaned	0.000	0.000	1.000	0.000	0.000	0.000	0.000
red-visored	0.000	0.000	1.000	0.000	0.000	0.000	0.000
redactions	1.000	0.000	0.000	0.000	0.000	0.000	0.000
redbirds'	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reddened	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redding	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rededicate	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redeemed	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redeemin'	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redeeming	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redefined	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redefinition	1.000	0.000	0.000	0.000	0.000	0.000	0.000
redemptive	0.000	0.000	1.000	0.000	0.000	0.000	0.000
redevelopers	1.000	0.000	0.000	0.000	0.000	0.000	0.000
redevelopment	1.000	0.000	0.000	0.000	0.000	0.000	0.000
redheaded	0.000	0.000	1.000	0.000	0.000	0.000	0.000
redheader	1.000	0.000	0.000	0.000	0.000	0.000	0.000
redheads	1.000	0.000	0.000	0.000	0.000	0.000	0.000
redhook	1.000	0.000	0.000	0.000	0.000	0.000	0.000
redirect	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redirecting	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rediscover	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rediscovering	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redistricting	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redneck	1.000	0.000	0.000	0.000	0.000	0.000	0.000
redo	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redress	0.500	0.500	0.000	0.000	0.000	0.000	0.000
redressed	0.000	1.000	0.000	0.000	0.000	0.000	0.000
redstone	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reedbuck	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reeder	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reedville	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reefs	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reek	0.500	0.500	0.000	0.000	0.000	0.000	0.000
reeked	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reeking	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reelected	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reeling	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reemerged	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reentered	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reestablish	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reevaluation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reeves-type	0.000	0.000	1.000	0.000	0.000	0.000	0.000
reexamination	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reexamine	0.000	1.000	0.000	0.000	0.000	0.000	0.000
ref.	1.000	0.000	0.000	0.000	0.000	0.000	0.000
refashion	0.000	1.000	0.000	0.000	0.000	0.000	0.000
refectories	1.000	0.000	0.000	0.000	0.000	0.000	0.000
referee	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reference-points	1.000	0.000	0.000	0.000	0.000	0.000	0.000
referendum	1.000	0.000	0.000	0.000	0.000	0.000	0.000
referent	1.000	0.000	0.000	0.000	0.000	0.000	0.000
referrin'	0.000	1.000	0.000	0.000	0.000	0.000	0.000
refilled	0.000	1.000	0.000	0.000	0.000	0.000	0.000
refinance	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reflectance-measuring	0.000	0.000	1.000	0.000	0.000	0.000	0.000
reflectance	1.000	0.000	0.000	0.000	0.000	0.000	0.000
refocusing	1.000	0.000	0.000	0.000	0.000	0.000	0.000
refolded	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reforming	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reformism	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reformulated	0.000	1.000	0.000	0.000	0.000	0.000	0.000
refracted	0.000	1.000	0.000	0.000	0.000	0.000	0.000
refraction	1.000	0.000	0.000	0.000	0.000	0.000	0.000
refractive	0.000	0.000	1.000	0.000	0.000	0.000	0.000
refractory	0.000	0.000	1.000	0.000	0.000	0.000	0.000
refrained	0.000	1.000	0.000	0.000	0.000	0.000	0.000
refresh	0.000	1.000	0.000	0.000	0.000	0.000	0.000
refresher	1.000	0.000	0.000	0.000	0.000	0.000	0.000
refreshingly	0.000	0.000	0.000	0.500	0.000	0.000	0.500
refunded	0.000	1.000	0.000	0.000	0.000	0.000	0.000
refunds	1.000	0.000	0.000	0.000	0.000	0.000	0.000
refurbishing	1.000	0.000	0.000	0.000	0.000	0.000	0.000
refuse-littered	0.000	0.000	1.000	0.000	0.000	0.000	0.000
refute	0.000	1.000	0.000	0.000	0.000	0.000	0.000
regain	0.000	1.000	0.000	0.000	0.000	0.000	0.000
regains	0.000	1.000	0.000	0.000	0.000	0.000	0.000
regaled	0.000	1.000	0.000	0.000	0.000	0.000	0.000
regalia	1.000	0.000	0.000	0.000	0.000	0.000	0.000
regattas	1.000	0.000	0.000	0.000	0.000	0.000	0.000
regenerates	0.000	1.000	0.000	0.000	0.000	0.000	0.000
regenerating	0.000	1.000	0.000	0.000	0.000	0.000	0.000
regeneration	1.000	0.000	0.000	0.000	0.000	0.000	0.000
regi	1.000	0.000	0.000	0.000	0.000	0.000	0.000
regimen	1.000	0.000	0.000	0.000	0.000	0.000	0.000
regiment's	1.000	0.000	0.000	0.000	0.000	0.000	0.000
regimentation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
regimented	0.000	1.000	0.000	0.000	0.000	0.000	0.000
regina	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reginald	1.000	0.000	0.000	0.000	0.000	0.000	0.000
regionally	0.000	0.000	0.000	1.000	0.000	0.000	0.000
registrants'	1.000	0.000	0.000	0.000	0.000	0.000	0.000
registrants	1.000	0.000	0.000	0.000	0.000	0.000	0.000
registrar	1.000	0.000	0.000	0.000	0.000	0.000	0.000
regretfully	0.000	0.000	0.000	1.000	0.000	0.000	0.000
regrets	0.500	0.500	0.000	0.000	0.000	0.000	0.000
regrettable	0.000	0.000	1.000	0.000	0.000	0.000	0.000
regrettably	0.000	0.000	0.000	0.500	0.000	0.000	0.500
reground	0.000	1.000	0.000	0.000	0.000	0.000	0.000
regrouped	0.000	1.000	0.000	0.000	0.000	0.000	0.000
regrouping	1.000	0.000	0.000	0.000	0.000	0.000	0.000
regular-featured	0.000	0.000	1.000	0.000	0.000	0.000	0.000
regulator	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reguli	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rehabilitating	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rehabilitations	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reharmonization	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rehash	0.500	0.500	0.000	0.000	0.000	0.000	0.000
rehearing	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rehearse	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rehearsing	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reichstag	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reifenrath	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reigned	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reigns	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reik	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reilly	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reily's	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reimburse	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reimbursed	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reimburses	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reincarnated	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reinstall	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reinstated	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reinstitution	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reinterpret	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reinterpreted	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reintroduces	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reinvestigation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reinvigoration	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reipublicae	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reiss	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reiterate	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reiterates	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reiterating	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rejections	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rejoice	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rejoiced	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rejoices	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rejoinder	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rejoining	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rekindling	1.000	0.000	0.000	0.000	0.000	0.000	0.000
relatedness	1.000	0.000	0.000	0.000	0.000	0.000	0.000
relational	0.000	0.000	1.000	0.000	0.000	0.000	0.000
relationship-building	0.000	0.000	1.000	0.000	0.000	0.000	0.000
relativist	1.000	0.000	0.000	0.000	0.000	0.000	0.000
relaying	0.000	1.000	0.000	0.000	0.000	0.000	0.000
relearns	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reliably	0.000	0.000	0.000	1.000	0.000	0.000	0.000
relict	1.000	0.000	0.000	0.000	0.000	0.000	0.000
relieving	0.000	1.000	0.000	0.000	0.000	0.000	0.000
religionists	1.000	0.000	0.000	0.000	0.000	0.000	0.000
religiosity	1.000	0.000	0.000	0.000	0.000	0.000	0.000
religiousness	1.000	0.000	0.000	0.000	0.000	0.000	0.000
relishing	0.000	1.000	0.000	0.000	0.000	0.000	0.000
relives	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reliving	0.500	0.500	0.000	0.000	0.000	0.000	0.000
relocation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
relyriced	0.000	1.000	0.000	0.000	0.000	0.000	0.000
remanding	0.000	1.000	0.000	0.000	0.000	0.000	0.000
remarry	0.000	1.000	0.000	0.000	0.000	0.000	0.000
remarrying	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rembrandt	1.000	0.000	0.000	0.000	0.000	0.000	0.000
remedial	0.000	0.000	1.000	0.000	0.000	0.000	0.000
remembrances	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reminisced	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reminiscences	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reminisces	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reminiscing	0.000	1.000	0.000	0.000	0.000	0.000	0.000
remissions	1.000	0.000	0.000	0.000	0.000	0.000	0.000
remitted	0.000	1.000	0.000	0.000	0.000	0.000	0.000
remodeled	0.000	1.000	0.000	0.000	0.000	0.000	0.000
remolding	0.000	1.000	0.000	0.000	0.000	0.000	0.000
remonstrate	0.000	1.000	0.000	0.000	0.000	0.000	0.000
remorse	1.000	0.000	0.000	0.000	0.000	0.000	0.000
remorseful	0.000	0.000	1.000	0.000	0.000	0.000	0.000
remoter	0.000	0.000	1.000	0.000	0.000	0.000	0.000
remotest	0.000	0.000	1.000	0.000	0.000	0.000	0.000
remounting	0.000	1.000	0.000	0.000	0.000	0.000	0.000
removable	0.000	0.000	1.000	0.000	0.000	0.000	0.000
remphan	1.000	0.000	0.000	0.000	0.000	0.000	0.000
remuda	1.000	0.000	0.000	0.000	0.000	0.000	0.000
remunerative	0.000	0.000	1.000	0.000	0.000	0.000	0.000
remus	1.000	0.000	0.000	0.000	0.000	0.000	0.000
remy	1.000	0.000	0.000	0.000	0.000	0.000	0.000
renal	0.000	0.000	1.000	0.000	0.000	0.000	0.000
renaturation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
renaults	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rend	0.000	1.000	0.000	0.000	0.000	0.000	0.000
renderings	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rendition	1.000	0.000	0.000	0.000	0.000	0.000	0.000
renewable	0.000	0.000	1.000	0.000	0.000	0.000	0.000
renewing	0.000	1.000	0.000	0.000	0.000	0.000	0.000
renews	0.000	1.000	0.000	0.000	0.000	0.000	0.000
renfrew	1.000	0.000	0.000	0.000	0.000	0.000	0.000
renfro	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reno-lake	1.000	0.000	0.000	0.000	0.000	0.000	0.000
renouncing	0.000	1.000	0.000	0.000	0.000	0.000	0.000
renovo	1.000	0.000	0.000	0.000	0.000	0.000	0.000
renown	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rensselaerwyck	1.000	0.000	0.000	0.000	0.000	0.000	0.000
renunciation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
renunciations	1.000	0.000	0.000	0.000	0.000	0.000	0.000
renville	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reopen	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reopened	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reopening	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reorder	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reorganize	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reorganizing	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reoriented	0.000	1.000	0.000	0.000	0.000	0.000	0.000
rep'tation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
repainting	0.500	0.500	0.000	0.000	0.000	0.000	0.000
repairing	0.500	0.500	0.000	0.000	0.000	0.000	0.000
reparation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
repartee	1.000	0.000	0.000	0.000	0.000	0.000	0.000
repeater	1.000	0.000	0.000	0.000	0.000	0.000	0.000
repellent	1.000	0.000	0.000	0.000	0.000	0.000	0.000
repels	0.000	1.000	0.000	0.000	0.000	0.000	0.000
repentant	0.000	0.000	1.000	0.000	0.000	0.000	0.000
repercussions	1.000	0.000	0.000	0.000	0.000	0.000	0.000
repetitive	0.000	0.000	1.000	0.000	0.000	0.000	0.000
rephrased	0.000	1.000	0.000	0.000	0.000	0.000	0.000
replanted	0.000	1.000	0.000	0.000	0.000	0.000	0.000
replenishment	1.000	0.000	0.000	0.000	0.000	0.000	0.000
replete	0.000	0.000	1.000	0.000	0.000	0.000	0.000
replica	1.000	0.000	0.000	0.000	0.000	0.000	0.000
replication	1.000	0.000	0.000	0.000	0.000	0.000	0.000
replying	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reportage	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reportorial	0.000	0.000	1.000	0.000	0.000	0.000	0.000
reposed	0.000	1.000	0.000	0.000	0.000	0.000	0.000
repositories	1.000	0.000	0.000	0.000	0.000	0.000	0.000
repress	0.000	1.000	0.000	0.000	0.000	0.000	0.000
repressions	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reproaches	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reprobate	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reprobating	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reproducibilities	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reproducibility	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reproducibly	0.000	0.000	0.000	1.000	0.000	0.000	0.000
reproductive	0.000	0.000	1.000	0.000	0.000	0.000	0.000
reproof	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reprovingly	0.000	0.000	0.000	1.000	0.000	0.000	0.000
reps	1.000	0.000	0.000	0.000	0.000	0.000	0.000
republican-controlled	0.000	0.000	1.000	0.000	0.000	0.000	0.000
republicans'	1.000	0.000	0.000	0.000	0.000	0.000	0.000
repudiate	0.000	1.000	0.000	0.000	0.000	0.000	0.000
repudiating	0.000	1.000	0.000	0.000	0.000	0.000	0.000
repugnance	1.000	0.000	0.000	0.000	0.000	0.000	0.000
repugnant	0.000	0.000	1.000	0.000	0.000	0.000	0.000
repulsed	0.000	1.000	0.000	0.000	0.000	0.000	0.000
repulsion	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reputation's	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reputations	1.000	0.000	0.000	0.000	0.000	0.000	0.000
requesters	1.000	0.000	0.000	0.000	0.000	0.000	0.000
requisites	1.000	0.000	0.000	0.000	0.000	0.000	0.000
requisition	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rescinded	0.000	1.000	0.000	0.000	0.000	0.000	0.000
resealed	0.000	1.000	0.000	0.000	0.000	0.000	0.000
researchable	0.000	0.000	1.000	0.000	0.000	0.000	0.000
researches	1.000	0.000	0.000	0.000	0.000	0.000	0.000
researching	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reserpine	1.000	0.000	0.000	0.000	0.000	0.000	0.000
resettlement	1.000	0.000	0.000	0.000	0.000	0.000	0.000
resettling	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reshaped	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reshapes	0.000	1.000	0.000	0.000	0.000	0.000	0.000
residentially	0.000	0.000	0.000	1.000	0.000	0.000	0.000
residual	0.000	0.000	1.000	0.000	0.000	0.000	0.000
resifted	0.000	1.000	0.000	0.000	0.000	0.000	0.000
resignations	1.000	0.000	0.000	0.000	0.000	0.000	0.000
resignedly	0.000	0.000	0.000	1.000	0.000	0.000	0.000
resigning	0.000	1.000	0.000	0.000	0.000	0.000	0.000
resigns	0.000	1.000	0.000	0.000	0.000	0.000	0.000
resilience	1.000	0.000	0.000	0.000	0.000	0.000	0.000
resinlike	0.000	0.000	1.000	0.000	0.000	0.000	0.000
resiny	0.000	0.000	1.000	0.000	0.000	0.000	0.000
resistances	1.000	0.000	0.000	0.000	0.000	0.000	0.000
resistive	0.000	0.000	1.000	0.000	0.000	0.000	0.000
resists	0.000	1.000	0.000	0.000	0.000	0.000	0.000
resonable	0.000	0.000	1.000	0.000	0.000	0.000	0.000
resorts	1.000	0.000	0.000	0.000	0.000	0.000	0.000
resounding	0.000	0.500	0.500	0.000	0.000	0.000	0.000
resounds	0.000	1.000	0.000	0.000	0.000	0.000	0.000
resource-use	1.000	0.000	0.000	0.000	0.000	0.000	0.000
resourcefully	0.000	0.000	0.000	1.000	0.000	0.000	0.000
respirators	1.000	0.000	0.000	0.000	0.000	0.000	0.000
resplendent	0.000	0.000	1.000	0.000	0.000	0.000	0.000
respondent's	1.000	0.000	0.000	0.000	0.000	0.000	0.000
responsibly	0.000	0.000	0.000	1.000	0.000	0.000	0.000
responsively	0.000	0.000	0.000	1.000	0.000	0.000	0.000
rest-room	1.000	0.000	0.000	0.000	0.000	0.000	0.000
restates	0.000	1.000	0.000	0.000	0.000	0.000	0.000
restating	0.000	1.000	0.000	0.000	0.000	0.000	0.000
restaurateur	1.000	0.000	0.000	0.000	0.000	0.000	0.000
restitution	1.000	0.000	0.000	0.000	0.000	0.000	0.000
restive	0.000	0.000	1.000	0.000	0.000	0.000	0.000
restively	0.000	0.000	0.000	1.000	0.000	0.000	0.000
restock	0.000	1.000	0.000	0.000	0.000	0.000	0.000
restorers	1.000	0.000	0.000	0.000	0.000	0.000	0.000
restrains	0.000	1.000	0.000	0.000	0.000	0.000	0.000
restructured	0.000	1.000	0.000	0.000	0.000	0.000	0.000
restudy	1.000	0.000	0.000	0.000	0.000	0.000	0.000
resublimed	0.000	1.000	0.000	0.000	0.000	0.000	0.000
resurgent	0.000	0.000	1.000	0.000	0.000	0.000	0.000
resurrected	0.000	1.000	0.000	0.000	0.000	0.000	0.000
resurrecting	0.000	1.000	0.000	0.000	0.000	0.000	0.000
resurrection	1.000	0.000	0.000	0.000	0.000	0.000	0.000
resuspension	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retailer	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retainers	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retaliate	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retaliated	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retaliating	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retarding	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retch	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retching	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retell	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retentiveness	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retied	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retina	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retinue	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retirements	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retold	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retouching	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retrace	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retraced	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retracing	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retraction	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retraining	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retranslated	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retreats	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retrenching	0.000	1.000	0.000	0.000	0.000	0.000	0.000
retrieval	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retriever	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retrogradations	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retrogressive	0.000	0.000	1.000	0.000	0.000	0.000	0.000
retrospective	1.000	0.000	0.000	0.000	0.000	0.000	0.000
retrovision	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reub	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reunion-halloween	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reunions	1.000	0.000	0.000	0.000	0.000	0.000	0.000
reunite	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reuniting	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reupholstering	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reuther	1.000	0.000	0.000	0.000	0.000	0.000	0.000
rev'rend	1.000	0.000	0.000	0.000	0.000	0.000	0.000
revaluation	1.000	0.000	0.000	0.000	0.000	0.000	0.000
revamping	0.000	1.000	0.000	0.000	0.000	0.000	0.000
revelatory	0.000	0.000	1.000	0.000	0.000	0.000	0.000
reveled	0.000	1.000	0.000	0.000	0.000	0.000	0.000
reveling	0.000	1.000	0.000	0.000	0.000	0.000	0.000
revellers	1.000	0.000	0.000	0.000	0.000	0.000	0.000
revelling	0.000	1.000	0.000	0.000	0.000	0.000	0.000
revellings	1.000	0.000	0.000	0.000	0.000	0.000	0.000
