#WORD	noun	verb	adjective	adverb
ram	0	0	0	0
rambles	0	1	0	0
rambling	0	0	0	0
ramblings	1	0	0	0
ramification	1	0	0	0
ramillies	1	0	0	0
rammin'	0	1	0	0
ramming	0	1	0	0
rampage	1	0	0	0
ramps	1	0	0	0
ramsperger	1	0	0	0
ranches	0	0	0	0
rancho	1	0	0	0
rancidity	1	0	0	0
rand	1	0	0	0
randall	1	0	0	0
random-storage	1	0	0	0
randomization	1	0	0	0
randy	1	0	0	0
rangers	1	0	0	0
rank-and-file	1	0	0	0
ranke	1	0	0	0
rankest	0	0	1	0
rankin's	1	0	0	0
rankles	0	1	0	0
ransacking	0	1	0	0
ransy	1	0	0	0
ranted	0	1	0	0
ranyard	1	0	0	0
rapes	1	0	0	0
raphael's	1	0	0	0
raphaels	1	0	0	0
rapid-fire	1	0	0	0
rapid-transit	1	0	0	0
rapidly-diminishing	0	0	1	0
rapier	1	0	0	0
raping	0	1	0	0
rapoport	1	0	0	0
rapprochement	1	0	0	0
rapt	0	0	1	0
raptures	1	0	0	0
rapunzel	1	0	0	0
rarer	0	0	1	0
rarified	0	1	0	0
rascal	1	0	0	0
rascals	1	0	0	0
rash	0	0	1	0
raspberry	0	0	1	0
rasped	0	1	0	0
rasping	0	1	0	0
rasps	1	0	0	0
rastus	1	0	0	0
rat's	1	0	0	0
rat-a-tat-tatty	0	0	1	0
rat-face	1	0	0	0
rat-holes	1	0	0	0
ratable	0	0	1	0
ratcliffe	1	0	0	0
rateable	0	0	1	0
rathbones	1	0	0	0
ratify	0	1	0	0
ratiocinating	0	1	0	0
rationalistic	0	0	1	0
rationality	1	0	0	0
rationalizations	1	0	0	0
rationalized	0	1	0	0
rationally	0	0	0	1
rator	1	0	0	0
rattail	1	0	0	0
rattler	1	0	0	0
rattlers	1	0	0	0
rattles	0	1	0	0
ratto	1	0	0	0
rattzhenfuut	1	0	0	0
raucously	0	0	0	1
rauschenberg	1	0	0	0
rauschenbusch	1	0	0	0
ravel-like	0	0	1	0
ravencroft	1	0	0	0
ravines	1	0	0	0
raving	0	0	0	0
rawboned	0	0	1	0
rawhide	1	0	0	0
rayburn-johnson	1	0	0	0
raymondville	1	0	0	0
raymont	1	0	0	0
raynal	1	0	0	0
razing	0	1	0	0
razor-edged	0	0	1	0
razor-sharp	0	0	1	0
razorback	1	0	0	0
rbi's	1	0	0	0
rca-victor's	1	0	0	0
rdf	1	0	0	0
re-activate	0	1	0	0
re-adopt	0	1	0	0
re-arguing	0	1	0	0
re-assumed	0	1	0	0
re-creates	0	1	0	0
re-creation	1	0	0	0
re-declared	0	1	0	0
re-echo	0	1	0	0
re-emerged	0	1	0	0
re-emergence	1	0	0	0
re-emphasise	0	1	0	0
re-enacted	0	1	0	0
re-enacting	0	1	0	0
re-enactments	1	0	0	0
re-enforces	0	1	0	0
re-establish	0	1	0	0
re-establishing	0	1	0	0
re-evaluate	0	1	0	0
re-evaluation	1	0	0	0
re-examined	0	1	0	0
re-examines	0	1	0	0
re-explore	0	1	0	0
re-export	1	0	0	0
re-incorporated	0	1	0	0
re-introduction	1	0	0	0
re-living	1	0	0	0
re-moralizing	0	1	0	0
re-run	0	1	0	0
re-runs	1	0	0	0
re-scheduled	0	1	0	0
re-set	0	1	0	0
re-thinking	0	1	0	0
re-use	0	1	0	0
re-used	0	1	0	0
re-vision	1	0	0	0
re	1	0	0	0
reacquainted	0	1	0	0
reacts	0	1	0	0
read's	1	0	0	0
readapting	0	1	0	0
reading-rooms	1	0	0	0
readjusted	0	1	0	0
readying	0	1	0	0
reaffirms	0	1	0	0
reagent	1	0	0	0
real-analytic	0	0	1	0
realer	0	0	1	0
realest	0	0	1	0
realigning	0	1	0	0
realismo	1	0	0	0
realness	1	0	0	0
realtor's	1	0	0	0
realty	1	0	0	0
reaped	0	1	0	0
reaping	0	1	0	0
reappearing	0	1	0	0
reapportioned	0	1	0	0
reapportionment	1	0	0	0
reappraisals	1	0	0	0
rear-guard	1	0	0	0
rear-looking	0	0	1	0
rearguard	1	0	0	0
rearing	0	0	0	0
rearmed	0	1	0	0
rearranged	0	1	0	0
rearranging	0	1	0	0
reassembled	0	1	0	0
reassert	0	1	0	0
reasserting	0	1	0	0
reassign	0	1	0	0
reassure	0	1	0	0
reavey	1	0	0	0
reawaken	0	1	0	0
rebecca	1	0	0	0
rebellions	1	0	0	0
rebirth	1	0	0	0
rebound	0	0	0	0
rebuilds	0	1	0	0
rebuked	0	1	0	0
recalculated	0	1	0	0
recalculation	1	0	0	0
recanted	0	1	0	0
recapitulate	0	1	0	0
recaptured	0	1	0	0
receave	0	1	0	0
recently-passed	0	0	1	0
receptacle	1	0	0	0
receptionist's	1	0	0	0
receptions	1	0	0	0
recess	0	0	0	0
rechartering	1	0	0	0
recheck	0	1	0	0
recipes	1	0	0	0
reciprocate	0	1	0	0
recit	1	0	0	0
recklessness	1	0	0	0
reckonings	1	0	0	0
reckons	0	1	0	0
reclassification	1	0	0	0
recognised	0	1	0	0
recoiled	0	1	0	0
recollect	0	1	0	0
recollected	0	1	0	0
recommence	0	1	0	0
recompence	1	0	0	0
recompense	1	0	0	0
reconciles	0	1	0	0
reconciliation	1	0	0	0
reconciling	0	1	0	0
recond	0	1	0	0
recondite	0	0	1	0
reconditioning	0	1	0	0
reconnaissanace	1	0	0	0
reconstructs	0	1	0	0
recontamination	1	0	0	0
reconvened	0	1	0	0
reconvenes	0	1	0	0
reconvention	1	0	0	0
reconverting	0	1	0	0
recooned	0	1	0	0
recopied	0	1	0	0
record-high	0	0	1	0
record-tying	0	0	1	0
recouped	0	1	0	0
recoverable	0	0	1	0
recovers	0	1	0	0
recreate	0	1	0	0
recreated	0	1	0	0
recreates	0	1	0	0
recreating	0	1	0	0
recrimination	1	0	0	0
recruiter	1	0	0	0
rectilinear	0	0	1	0
rectitude	1	0	0	0
rectlinearly	0	0	0	1
recumbent	0	0	1	0
recuperating	0	1	0	0
recurrence	1	0	0	0
recurrently	0	0	0	1
recursive	0	0	1	0
recusant	1	0	0	0
red's	1	0	0	0
red-and-yellow	0	0	1	0
red-bellied	0	0	1	0
red-blooded	0	0	1	0
red-faced	0	0	1	0
red-necked	0	0	1	0
red-prone	0	0	1	0
red-rimmed	0	0	1	0
red-tailed	0	0	1	0
red-tile	1	0	0	0
red-turbaned	0	0	1	0
red-visored	0	0	1	0
redactions	1	0	0	0
redbirds'	1	0	0	0
reddened	0	1	0	0
redding	1	0	0	0
rededicate	0	1	0	0
redeemed	0	1	0	0
redeemin'	0	1	0	0
redeeming	0	1	0	0
redefined	0	1	0	0
redefinition	1	0	0	0
redemptive	0	0	1	0
redevelopers	1	0	0	0
redevelopment	1	0	0	0
redheaded	0	0	1	0
redheader	1	0	0	0
redheads	1	0	0	0
redhook	1	0	0	0
redirect	0	1	0	0
redirecting	0	1	0	0
rediscover	0	1	0	0
rediscovering	0	1	0	0
redistricting	0	1	0	0
redneck	1	0	0	0
redo	0	1	0	0
redress	0	0	0	0
redressed	0	1	0	0
redstone	1	0	0	0
reedbuck	1	0	0	0
reeder	1	0	0	0
reedville	1	0	0	0
reefs	1	0	0	0
reek	0	0	0	0
reeked	0	1	0	0
reeking	0	1	0	0
reelected	0	1	0	0
reeling	0	1	0	0
reemerged	0	1	0	0
reentered	0	1	0	0
reestablish	0	1	0	0
reevaluation	1	0	0	0
reeves-type	0	0	1	0
reexamination	1	0	0	0
reexamine	0	1	0	0
ref.	1	0	0	0
refashion	0	1	0	0
refectories	1	0	0	0
referee	1	0	0	0
reference-points	1	0	0	0
referendum	1	0	0	0
referent	1	0	0	0
referrin'	0	1	0	0
refilled	0	1	0	0
refinance	0	1	0	0
reflectance-measuring	0	0	1	0
reflectance	1	0	0	0
refocusing	1	0	0	0
refolded	0	1	0	0
reforming	0	1	0	0
reformism	1	0	0	0
reformulated	0	1	0	0
refracted	0	1	0	0
refraction	1	0	0	0
refractive	0	0	1	0
refractory	0	0	1	0
refrained	0	1	0	0
refresh	0	1	0	0
refresher	1	0	0	0
refreshingly	0	0	0	1
refunded	0	1	0	0
refunds	1	0	0	0
refurbishing	1	0	0	0
refuse-littered	0	0	1	0
refute	0	1	0	0
regain	0	1	0	0
regains	0	1	0	0
regaled	0	1	0	0
regalia	1	0	0	0
regattas	1	0	0	0
regenerates	0	1	0	0
regenerating	0	1	0	0
regeneration	1	0	0	0
regi	1	0	0	0
regimen	1	0	0	0
regiment's	1	0	0	0
regimentation	1	0	0	0
regimented	0	1	0	0
regina	1	0	0	0
reginald	1	0	0	0
regionally	0	0	0	1
registrants'	1	0	0	0
registrants	1	0	0	0
registrar	1	0	0	0
regretfully	0	0	0	1
regrets	0	0	0	0
regrettable	0	0	1	0
regrettably	0	0	0	1
reground	0	1	0	0
regrouped	0	1	0	0
regrouping	1	0	0	0
regular-featured	0	0	1	0
regulator	1	0	0	0
reguli	1	0	0	0
rehabilitating	0	1	0	0
rehabilitations	1	0	0	0
reharmonization	1	0	0	0
rehash	0	0	0	0
rehearing	0	1	0	0
rehearse	0	1	0	0
rehearsing	0	1	0	0
reichstag	1	0	0	0
reifenrath	1	0	0	0
reigned	0	1	0	0
reigns	0	1	0	0
reik	1	0	0	0
reilly	1	0	0	0
reily's	1	0	0	0
reimburse	0	1	0	0
reimbursed	0	1	0	0
reimburses	0	1	0	0
reincarnated	0	1	0	0
reinstall	0	1	0	0
reinstated	0	1	0	0
reinstitution	1	0	0	0
reinterpret	0	1	0	0
reinterpreted	0	1	0	0
reintroduces	0	1	0	0
reinvestigation	1	0	0	0
reinvigoration	1	0	0	0
reipublicae	1	0	0	0
reiss	1	0	0	0
reiterate	0	1	0	0
reiterates	0	1	0	0
reiterating	0	1	0	0
rejections	1	0	0	0
rejoice	0	1	0	0
rejoiced	0	1	0	0
rejoices	0	1	0	0
rejoinder	1	0	0	0
rejoining	0	1	0	0
rekindling	1	0	0	0
relatedness	1	0	0	0
relational	0	0	1	0
relationship-building	0	0	1	0
relativist	1	0	0	0
relaying	0	1	0	0
relearns	0	1	0	0
reliably	0	0	0	1
relict	1	0	0	0
relieving	0	1	0	0
religionists	1	0	0	0
religiosity	1	0	0	0
religiousness	1	0	0	0
relishing	0	1	0	0
relives	0	1	0	0
reliving	0	0	0	0
relocation	1	0	0	0
relyriced	0	1	0	0
remanding	0	1	0	0
remarry	0	1	0	0
remarrying	0	1	0	0
rembrandt	1	0	0	0
remedial	0	0	1	0
remembrances	1	0	0	0
reminisced	0	1	0	0
reminiscences	1	0	0	0
reminisces	0	1	0	0
reminiscing	0	1	0	0
remissions	1	0	0	0
remitted	0	1	0	0
remodeled	0	1	0	0
remolding	0	1	0	0
remonstrate	0	1	0	0
remorse	1	0	0	0
remorseful	0	0	1	0
remoter	0	0	1	0
remotest	0	0	1	0
remounting	0	1	0	0
removable	0	0	1	0
remphan	1	0	0	0
remuda	1	0	0	0
remunerative	0	0	1	0
remus	1	0	0	0
remy	1	0	0	0
renal	0	0	1	0
renaturation	1	0	0	0
renaults	1	0	0	0
rend	0	1	0	0
renderings	1	0	0	0
rendition	1	0	0	0
renewable	0	0	1	0
renewing	0	1	0	0
renews	0	1	0	0
renfrew	1	0	0	0
renfro	1	0	0	0
reno-lake	1	0	0	0
renouncing	0	1	0	0
renovo	1	0	0	0
renown	1	0	0	0
rensselaerwyck	1	0	0	0
renunciation	1	0	0	0
renunciations	1	0	0	0
renville	1	0	0	0
reopen	0	1	0	0
reopened	0	1	0	0
reopening	0	1	0	0
reorder	0	1	0	0
reorganize	0	1	0	0
reorganizing	0	1	0	0
reoriented	0	1	0	0
rep'tation	1	0	0	0
repainting	0	0	0	0
repairing	0	0	0	0
reparation	1	0	0	0
repartee	1	0	0	0
repeater	1	0	0	0
repellent	1	0	0	0
repels	0	1	0	0
repentant	0	0	1	0
repercussions	1	0	0	0
repetitive	0	0	1	0
rephrased	0	1	0	0
replanted	0	1	0	0
replenishment	1	0	0	0
replete	0	0	1	0
replica	1	0	0	0
replication	1	0	0	0
replying	0	1	0	0
reportage	1	0	0	0
reportorial	0	0	1	0
reposed	0	1	0	0
repositories	1	0	0	0
repress	0	1	0	0
repressions	1	0	0	0
reproaches	0	1	0	0
reprobate	1	0	0	0
reprobating	0	1	0	0
reproducibilities	1	0	0	0
reproducibility	1	0	0	0
reproducibly	0	0	0	1
reproductive	0	0	1	0
reproof	1	0	0	0
reprovingly	0	0	0	1
reps	1	0	0	0
republican-controlled	0	0	1	0
republicans'	1	0	0	0
repudiate	0	1	0	0
repudiating	0	1	0	0
repugnance	1	0	0	0
repugnant	0	0	1	0
repulsed	0	1	0	0
repulsion	1	0	0	0
reputation's	1	0	0	0
reputations	1	0	0	0
requesters	1	0	0	0
requisites	1	0	0	0
requisition	1	0	0	0
rescinded	0	1	0	0
resealed	0	1	0	0
researchable	0	0	1	0
researches	1	0	0	0
researching	0	1	0	0
reserpine	1	0	0	0
resettlement	1	0	0	0
resettling	0	1	0	0
reshaped	0	1	0	0
reshapes	0	1	0	0
residentially	0	0	0	1
residual	0	0	1	0
resifted	0	1	0	0
resignations	1	0	0	0
resignedly	0	0	0	1
resigning	0	1	0	0
resigns	0	1	0	0
resilience	1	0	0	0
resinlike	0	0	1	0
resiny	0	0	1	0
resistances	1	0	0	0
resistive	0	0	1	0
resists	0	1	0	0
resonable	0	0	1	0
resorts	1	0	0	0
resounding	0	0	0	0
resounds	0	1	0	0
resource-use	1	0	0	0
resourcefully	0	0	0	1
respirators	1	0	0	0
resplendent	0	0	1	0
respondent's	1	0	0	0
responsibly	0	0	0	1
responsively	0	0	0	1
rest-room	1	0	0	0
restates	0	1	0	0
restating	0	1	0	0
restaurateur	1	0	0	0
restitution	1	0	0	0
restive	0	0	1	0
restively	0	0	0	1
restock	0	1	0	0
restorers	1	0	0	0
restrains	0	1	0	0
restructured	0	1	0	0
restudy	1	0	0	0
resublimed	0	1	0	0
resurgent	0	0	1	0
resurrected	0	1	0	0
resurrecting	0	1	0	0
resurrection	1	0	0	0
resuspension	1	0	0	0
retailer	1	0	0	0
retainers	1	0	0	0
retaliate	0	1	0	0
retaliated	0	1	0	0
retaliating	0	1	0	0
retarding	0	1	0	0
retch	0	1	0	0
retching	1	0	0	0
retell	0	1	0	0
retentiveness	1	0	0	0
retied	0	1	0	0
retina	1	0	0	0
retinue	1	0	0	0
retirements	1	0	0	0
retold	0	1	0	0
retouching	1	0	0	0
retrace	1	0	0	0
retraced	0	1	0	0
retracing	0	1	0	0
retraction	1	0	0	0
retraining	0	1	0	0
retranslated	0	1	0	0
retreats	1	0	0	0
retrenching	0	1	0	0
retrieval	1	0	0	0
retriever	1	0	0	0
retrogradations	1	0	0	0
retrogressive	0	0	1	0
retrospective	1	0	0	0
retrovision	1	0	0	0
reub	1	0	0	0
reunion-halloween	1	0	0	0
reunions	1	0	0	0
reunite	0	1	0	0
reuniting	0	1	0	0
reupholstering	0	1	0	0
reuther	1	0	0	0
rev'rend	1	0	0	0
revaluation	1	0	0	0
revamping	0	1	0	0
revelatory	0	0	1	0
reveled	0	1	0	0
reveling	0	1	0	0
revellers	1	0	0	0
revelling	0	1	0	0
revellings	1	0	0	0
revelry	1	0	0	0
revels	1	0	0	0
revenge-seeking	0	0	1	0
revenuers	1	0	0	0
reverberation	1	0	0	0
reverberations	1	0	0	0
reverdy	1	0	0	0
reverently	0	0	0	1
reverie	1	0	0	0
reversal	1	0	0	0
reverse-surface	1	0	0	0
reversibility	1	0	0	0
revery	1	0	0	0
revetments	1	0	0	0
reviled	0	1	0	0
revising	0	1	0	0
revisionist	1	0	0	0
revitalize	0	1	0	0
revivified	0	1	0	0
revoked	0	1	0	0
revolted	0	1	0	0
revolutionists	1	0	0	0
revolve	0	1	0	0
revolves	0	1	0	0
revved	0	1	0	0
rewrites	0	1	0	0
rewritten	0	1	0	0
rewt	1	0	0	0
rexroth's	1	0	0	0
rey	1	0	0	0
rf	1	0	0	0
rhea's	1	0	0	0
rheims	1	0	0	0
rheinholdt's	1	0	0	0
rheinholdt	1	0	0	0
rhenish	0	0	1	0
rhenium	1	0	0	0
rhetoricians	1	0	0	0
rheum	1	0	0	0
rheumatics	1	0	0	0
rhine-main	1	0	0	0
rhinestones	1	0	0	0
rhododendron	1	0	0	0
rhu-beb-ni-ice	1	0	0	0
rhu-beb	1	0	0	0
rhymes	1	0	0	0
rhyming	0	1	0	0
rhythm-and-blues	1	0	0	0
rhythm-wily	1	0	0	0
rhythmical	0	0	1	0
rib	1	0	0	0
ribald	0	0	1	0
ribas	1	0	0	0
ribbing	1	0	0	0
ribcage	1	0	0	0
riboflavin	1	0	0	0
ribonucleic	0	0	1	0
ricci	1	0	0	0
richards'	1	0	0	0
richardson's	1	0	0	0
richey	1	0	0	0
richmond-petersburg	1	0	0	0
richter-haaser	1	0	0	0
rickettsia	1	0	0	0
rickety	0	0	1	0
rickey's	1	0	0	0
rickshaw	1	0	0	0
ricocheted	0	1	0	0
riddance	1	0	0	0
riddle	1	0	0	0
rider-fashion	0	0	0	1
ridgefield	1	0	0	0
ridgway	1	0	0	0
ridiculously	0	0	0	1
ridpath	1	0	0	0
riemann's	1	0	0	0
riesman	1	0	0	0
riffle	0	1	0	0
rifle's	1	0	0	0
rifle-shotgun	1	0	0	0
rifled	0	1	0	0
rifleman's	1	0	0	0
riflemen's	1	0	0	0
riflemen-rangers	1	0	0	0
rifling	1	0	0	0
rift	1	0	0	0
rig-veda	1	0	0	0
rigger	1	0	0	0
riggers	1	0	0	0
rigging	0	0	0	0
riggs	1	0	0	0
right-angle	1	0	0	0
right-angled	0	0	1	0
right-handed	0	0	0	1
right-wing	1	0	0	0
rightist	1	0	0	0
rights-of-way	1	0	0	0
rigids	1	0	0	0
rilke	1	0	0	0
rilly	1	0	0	0
rimbaud	1	0	0	0
rime	1	0	0	0
rimini	1	0	0	0
rimless	0	0	1	0
rims	1	0	0	0
ring-around-a-rosy	1	0	0	0
ring-around-the-rosie	1	0	0	0
ring-labeled	0	0	1	0
ringel	1	0	0	0
ringers	1	0	0	0
ringings	1	0	0	0
ringler's	1	0	0	0
ringlets	1	0	0	0
ringside	1	0	0	0
ringsiders	1	0	0	0
rioted	0	1	0	0
rioting	0	1	0	0
riots	1	0	0	0
rippled	0	1	0	0
risking	0	1	0	0
ritiuality	1	0	0	0
ritschl	1	0	0	0
rittenhouse	1	0	0	0
ritter's	1	0	0	0
ritualized	0	1	0	0
ritz	1	0	0	0
rival's	1	0	0	0
rivalled	0	1	0	0
rivals	1	0	0	0
riven	0	1	0	0
river's	1	0	0	0
riverboat	1	0	0	0
riverside's	1	0	0	0
riverview	1	0	0	0
rivets	0	1	0	0
riviera	1	0	0	0
rivulets	1	0	0	0
rizzuto	1	0	0	0
road-circuit	1	0	0	0
road-crossing	1	0	0	0
road-show	1	0	0	0
road-shy	0	0	1	0
roadbed	1	0	0	0
roadbuilding	1	0	0	0
roadhouse	1	0	0	0
roadster	1	0	0	0
roadways	1	0	0	0
roamed	0	1	0	0
roaringest	0	0	1	0
roars	0	1	0	0
roasts	1	0	0	0
rob's	0	1	0	0
robards'	1	0	0	0
robby's	1	0	0	0
robed	0	1	0	0
roberto	1	0	0	0
robertsons	1	0	0	0
robinson's	1	0	0	0
robinsonville	1	0	0	0
robot	1	0	0	0
robotism	1	0	0	0
robs	0	1	0	0
robustness	1	0	0	0
rock'n'roll	1	0	0	0
rock-carved	0	0	1	0
rock-like	0	0	1	0
rock-ribbed	0	0	1	0
rock-steady	0	0	1	0
rock-strewn	0	0	1	0
rockaways	1	0	0	0
rockbound	0	0	1	0
rockers	1	0	0	0
rocket-bomb	1	0	0	0
rocket-bombs	1	0	0	0
rockhall	1	0	0	0
rockin'	0	0	1	0
rockstrewn	0	0	1	0
rockville	1	0	0	0
rod's	1	0	0	0
rodeo	1	0	0	0
rodeos	1	0	0	0
rodgers'	1	0	0	0
rodney-honor	1	0	0	0
rodney-miss	1	0	0	0
rodney-the	1	0	0	0
roe	1	0	0	0
roemer	1	0	0	0
rogue	1	0	0	0
roi	1	0	0	0
rok's	1	0	0	0
rok	1	0	0	0
role-experiment	0	1	0	0
role-experimentation	1	0	0	0
roleplayed	0	1	0	0
rolette	1	0	0	0
rolled-up	0	0	1	0
rollicking	0	1	0	0
rollickingly	0	0	0	1
rollie	1	0	0	0
rollins	1	0	0	0
rolls-royces	1	0	0	0
rolnick	1	0	0	0
roloff	1	0	0	0
romagnosi	1	0	0	0
roman-camp	0	0	1	0
romancers	1	0	0	0
romances	1	0	0	0
romancing	0	1	0	0
romaniuk	1	0	0	0
romantically	0	0	0	1
romanticizing	1	0	0	0
romantick	0	0	1	0
romeo's	1	0	0	0
romp	1	0	0	0
romped	0	1	0	0
romping	0	1	0	0
romulo	1	0	0	0
ronnel	1	0	0	0
roofed	0	1	0	0
roofer's	1	0	0	0
roofer	1	0	0	0
roofing	1	0	0	0
rooftops	1	0	0	0
rooftree	1	0	0	0
rookie-of-the-year	1	0	0	0
room's	1	0	0	0
roomberg	1	0	0	0
roomful	1	0	0	0
roommate	1	0	0	0
roommates	1	0	0	0
roomy	0	0	1	0
rooseveltian	0	0	1	0
roost	1	0	0	0
rooster's	1	0	0	0
roped	0	1	0	0
ropers	1	0	0	0
rorschach	1	0	0	0
rosalie	1	0	0	0
rose-of-sharon	1	0	0	0
rose-pink	0	0	1	0
rose-tea	1	0	0	0
rosebush	1	0	0	0
rosella	1	0	0	0
rosemary	1	0	0	0
rosenmueller	1	0	0	0
rosettes	1	0	0	0
rosie	1	0	0	0
roslev	1	0	0	0
rossilini's	1	0	0	0
rostagno	1	0	0	0
rostagnos	1	0	0	0
roswell	1	0	0	0
rosy-fingered	0	0	1	0
rotarians	1	0	0	0
rotationally	0	0	0	1
rotations	1	0	0	0
rotc	1	0	0	0
rotelli	1	0	0	0
rotenone	1	0	0	0
rothko	1	0	0	0
rotogravures	1	0	0	0
rotonda	1	0	0	0
rottosei	1	0	0	0
rotund	0	0	1	0
rotundity	1	0	0	0
rouben	1	0	0	0
rough-and-tumble	0	0	1	0
rough-hewn	0	0	1	0
rough-housing	1	0	0	0
rough-tough	0	0	1	0
roughed	0	1	0	0
rougher	0	0	1	0
roughest	0	0	1	0
roughish	0	0	1	0
roughneck	1	0	0	0
roughshod	0	0	1	0
roulette's	0	1	0	0
round's	1	0	0	0
round-bottom	1	0	0	0
round-eyed	0	0	1	0
round-faced	0	0	1	0
round-table	1	0	0	0
round-the-clock	0	0	1	0
round-tipped	0	0	1	0
roundly	0	0	0	1
roundness	1	0	0	0
roundups	1	0	0	0
rousseauan	0	0	1	0
routed	0	1	0	0
routinely	0	0	0	1
routings	1	0	0	0
routo-jig	1	0	0	0
rove	0	1	0	0
roved	0	1	0	0
rowlands'	1	0	0	0
rowswell	1	0	0	0
roy's	1	0	0	0
royalties	1	0	0	0
royalty-free	0	0	1	0
roylott's	1	0	0	0
rozella	1	0	0	0
rozelle	1	0	0	0
ruark's	1	0	0	0
rubber-like	0	0	1	0
rubberized	0	1	0	0
rubbery	0	0	1	0
rubbin'	0	1	0	0
rubble	1	0	0	0
rubdown	1	0	0	0
rube	1	0	0	0
rubens	1	0	0	0
rubicund	0	0	1	0
rubies	1	0	0	0
rubric	1	0	0	0
rucellai	1	0	0	0
ruckus	1	0	0	0
rudder	1	0	0	0
rudderless	0	0	1	0
ruddiness	1	0	0	0
rudeness	1	0	0	0
rudkoebing	1	0	0	0
rudolf	1	0	0	0
rudyard	1	0	0	0
ruefulness	1	0	0	0
ruffians	1	0	0	0
ruffles	0	1	0	0
rufus	1	0	0	0
ruger's	1	0	0	0
ruggedly	0	0	0	1
ruggiero	1	0	0	0
ruidoso	1	0	0	0
ruining	0	1	0	0
ruinous	0	0	1	0
ruiz	1	0	0	0
rulers'	1	0	0	0
ruling's	1	0	0	0
ruling-class	1	0	0	0
rumania	1	0	0	0
rumanian	0	0	1	0
rumanians	1	0	0	0
rumbles	0	1	0	0
rummaged	0	1	0	0
rummel	1	0	0	0
rummy	1	0	0	0
rumpus	1	0	0	0
rumscheidt	1	0	0	0
run-down	0	0	1	0
run-of-the-mine	0	0	1	0
run-scoring	0	0	1	0
run-up	0	0	0	0
run-ups	1	0	0	0
run/chamber	0	1	0	0
runabout	1	0	0	0
rundfunk-sinfonie-orchester	1	0	0	0
rundfunkchor	1	0	0	0
runes	1	0	0	0
runing	0	1	0	0
runner	1	0	0	0
runt	1	0	0	0
runyon's	1	0	0	0
ruppert	1	0	0	0
rushall	1	0	0	0
russe	1	0	0	0
russet-colored	0	0	1	0
russet	0	0	1	0
russian-dominated	0	0	1	0
russians'	1	0	0	0
russo-american	0	0	1	0
rusted	0	1	0	0
rusting	1	0	0	0
rustler-hunter	1	0	0	0
rustlers	1	0	0	0
rustlin'	1	0	0	0
rustproof	0	0	1	0
rut	1	0	0	0
rutabaga	1	0	0	0
rutabagas	1	0	0	0
ruthenium	1	0	0	0
rutherford	1	0	0	0
rutstein	1	0	0	0
rutted	0	1	0	0
ruysch	1	0	0	0
ryc'	1	0	0	0
rychard	1	0	0	0
ryder	1	0	0	0
ryerson	1	0	0	0
rylie	1	0	0	0
ryne	1	0	0	0
s'accuse	0	1	0	0
s'excuse	0	1	0	0
s-11	0	0	0	0
s-d	1	0	0	0
s-s-sahjunt	1	0	0	0
s-values	1	0	0	0
s.s.	1	0	0	0
s.s.r.	1	0	0	0
saabye	1	0	0	0
saadi	1	0	0	0
saba	1	0	0	0
saber	1	0	0	0
sables	1	0	0	0
sabol	1	0	0	0
sabras	1	0	0	0
sabre-rattling	1	0	0	0
sac's	1	0	0	0
sachems'	1	0	0	0
sacheverell	1	0	0	0
sacker	1	0	0	0
sackes	1	0	0	0
sacking	0	1	0	0
sacks	1	0	0	0
sacral	0	0	1	0
sacrament	1	0	0	0
sacrestia	1	0	0	0
sacrosanct	0	0	1	0
saddened	0	1	0	0
sadder	0	0	1	0
sadist	1	0	0	0
safavids	1	0	0	0
safe-conduct	1	0	0	0
safe-cracking	0	0	1	0
safe-driving	1	0	0	0
safeguards	1	0	0	0
safekeeping	0	0	1	0
safeties	1	0	0	0
saffron	1	0	0	0
sagebrush	1	0	0	0
sages	1	0	0	0
sago	1	0	0	0
sags	1	0	0	0
saigon	1	0	0	0
sailboat	1	0	0	0
sailorly	0	0	1	0
saint-saens	1	0	0	0
sainthood	1	0	0	0
saintliness	1	0	0	0
saintsbury	1	0	0	0
sakellariadises	1	0	0	0
sako	1	0	0	0
salable	0	0	1	0
salamander	1	0	0	0
salaried	0	0	1	0
sales-building	0	0	1	0
sales-conscious	0	0	1	0
salesgirl	1	0	0	0
salesman's	1	0	0	0
salfininistas	1	0	0	0
salida	1	0	0	0
salish	1	0	0	0
salivary	0	0	1	0
salivate	0	1	0	0
salk	1	0	0	0
sallies	1	0	0	0
sallow	0	0	1	0
sallying	1	0	0	0
salomonovich	1	0	0	0
salon	1	0	0	0
saloonkeeper	1	0	0	0
salpetriere	1	0	0	0
salsich	1	0	0	0
salt-crusted	0	0	1	0
salt-edged	0	0	1	0
salt-fractionation	1	0	0	0
saltbush	1	0	0	0
salter's	1	0	0	0
saltis-mcerlane	1	0	0	0
salton	1	0	0	0
saltonstall	1	0	0	0
salu	1	0	0	0
salutaris	0	0	1	0
salutation	1	0	0	0
salvatore	1	0	0	0
salves	1	0	0	0
salvos	1	0	0	0
samar	1	0	0	0
sambur	1	0	0	0
sammartini	1	0	0	0
sammy	1	0	0	0
samplers	1	0	0	0
samuels	1	0	0	0
sana	0	0	1	0
sanantonio	1	0	0	0
sanatorium	1	0	0	0
sanchez	1	0	0	0
sanctified	0	1	0	0
sanctuary's	1	0	0	0
sandalwood	1	0	0	0
sandbars	1	0	0	0
sande's	1	0	0	0
sander	1	0	0	0
sandpaper	1	0	0	0
